1	4 
2	77 
3	11 
4	91 
5	15 
6	67 
7	88 
8	41 
9	54 
10	2 
11	71 
12	95 
13	78 
14	79 
15	74 
16	68 
17	41 
18	44 
19	3 
20	67 
21	69 
22	3 
23	103 
24	112 
25	3 
26	72 
27	91 
28	84 
29	99 
30	64 
31	93 
32	98 
33	80 
34	99 
35	41 
36	94 
37	110 
38	45 
39	84 
40	72 
41	93 
42	14 
43	80 
44	16 
45	9 
46	67 
47	99 
48	24 
49	13 
50	17 
51	91 
52	65 
53	99 
54	66 
55	104 
56	10 
57	49 
58	54 
59	91 
60	63 
61	40 
62	75 
63	108 
64	104 
65	8 
66	69 
67	65 
68	76 
69	66 
70	64 
71	71 
72	73 
73	4 
74	85 
75	11 
76	25 
77	98 
78	88 
79	37 
80	23 
81	60 
82	80 
83	46 
84	19 
85	64 
86	102 
87	21 
88	89 
89	44 
90	60 
91	28 
92	94 
93	5 
94	40 
95	31 
96	19 
97	111 
98	49 
99	45 
100	78 
101	66 
102	38 
103	20 
104	17 
105	21 
106	62 
107	59 
108	80 
109	65 
110	52 
111	106 
112	6 
113	32 
114	40 
115	16 
116	101 
117	112 
118	46 
119	81 
120	106 
121	105 
122	81 
123	32 
124	106 
125	38 
126	65 
127	101 
128	67 
129	17 
130	16 
131	4 
132	80 
133	99 
134	18 
135	16 
136	6 
137	64 
138	62 
139	43 
140	80 
141	60 
142	75 
143	79 
144	29 
145	2 
146	16 
147	32 
148	61 
149	32 
150	88 
151	46 
152	32 
153	55 
154	41 
155	66 
156	6 
157	2 
158	66 
159	84 
160	69 
161	93 
162	34 
163	4 
164	96 
165	79 
166	41 
167	88 
168	77 
169	67 
170	62 
171	7 
172	55 
173	91 
174	89 
175	66 
176	107 
177	102 
178	9 
179	2 
180	72 
181	67 
182	4 
183	70 
184	17 
185	17 
186	43 
187	78 
188	60 
189	53 
190	80 
191	109 
192	9 
193	32 
194	70 
195	74 
196	7 
197	80 
198	33 
199	28 
200	55 
201	21 
202	53 
203	73 
204	25 
205	53 
206	75 
207	36 
208	76 
209	58 
210	108 
211	45 
212	54 
213	79 
214	22 
215	42 
216	70 
217	69 
218	37 
219	96 
220	9 
221	85 
222	86 
223	23 
224	101 
225	63 
226	66 
227	3 
228	40 
229	108 
230	60 
231	84 
232	56 
233	9 
234	12 
235	111 
236	16 
237	85 
238	65 
239	109 
240	63 
241	22 
242	86 
243	46 
244	84 
245	75 
246	6 
247	25 
248	77 
249	54 
250	69 
251	67 
252	5 
253	46 
254	94 
255	37 
256	65 
257	43 
258	12 
259	106 
260	40 
261	43 
262	69 
263	71 
264	92 
265	55 
266	45 
267	21 
268	31 
269	98 
270	15 
271	6 
272	36 
273	46 
274	19 
275	4 
276	16 
277	7 
