1	76 
2	63 
3	108 
4	82 
5	6 
6	47 
7	59 
8	108 
9	71 
10	2 
11	97 
12	68 
13	62 
14	103 
15	18 
16	88 
17	78 
18	45 
19	47 
20	75 
21	4 
22	8 
23	27 
24	58 
25	12 
26	97 
27	110 
28	103 
29	100 
30	43 
31	57 
32	22 
33	72 
34	103 
35	56 
36	54 
37	19 
38	59 
39	36 
40	69 
41	62 
42	83 
43	64 
44	32 
45	52 
46	51 
47	91 
48	62 
49	59 
50	29 
51	88 
52	30 
53	69 
54	95 
55	74 
56	104 
57	52 
58	110 
59	36 
60	101 
61	25 
62	11 
63	77 
64	78 
65	77 
66	29 
67	77 
68	83 
69	79 
70	78 
71	8 
72	22 
73	95 
74	53 
75	66 
76	92 
77	75 
78	4 
79	52 
80	96 
81	92 
82	96 
83	90 
84	88 
85	44 
86	95 
87	26 
88	5 
89	33 
90	106 
91	20 
92	35 
93	52 
94	74 
95	53 
96	67 
97	101 
98	50 
99	84 
100	103 
101	13 
102	28 
103	92 
104	17 
105	110 
106	51 
107	78 
108	8 
109	72 
110	88 
111	95 
112	32 
113	47 
114	101 
115	29 
116	101 
117	41 
118	109 
119	105 
120	13 
121	38 
122	29 
123	99 
124	40 
125	78 
126	27 
127	110 
128	17 
129	34 
130	11 
131	74 
132	89 
133	103 
134	67 
135	33 
136	1 
137	32 
138	62 
139	21 
140	91 
141	29 
142	13 
143	62 
144	18 
145	46 
146	74 
147	98 
148	21 
149	60 
150	110 
151	88 
152	88 
153	27 
154	30 
155	98 
156	27 
157	106 
158	67 
159	103 
160	111 
161	69 
162	23 
163	18 
164	61 
165	36 
166	6 
167	36 
168	52 
169	18 
170	32 
171	91 
172	1 
173	47 
174	53 
175	23 
176	57 
177	25 
178	58 
179	2 
180	69 
181	25 
182	31 
183	71 
184	18 
185	108 
186	3 
187	27 
188	75 
189	49 
190	111 
191	47 
192	101 
193	10 
194	8 
195	24 
196	74 
197	29 
198	77 
199	55 
200	21 
201	66 
202	62 
203	5 
204	87 
205	8 
206	8 
207	40 
208	60 
209	8 
210	9 
211	41 
212	78 
213	41 
214	40 
215	58 
216	46 
217	110 
218	109 
219	44 
220	45 
221	15 
222	102 
223	54 
224	25 
225	77 
226	73 
227	27 
228	18 
229	69 
230	88 
231	36 
232	72 
233	42 
234	77 
235	39 
236	63 
237	62 
238	59 
239	8 
240	75 
241	3 
242	24 
243	91 
244	53 
245	92 
246	110 
247	33 
248	96 
249	90 
250	24 
251	35 
252	30 
253	15 
254	67 
255	13 
256	90 
257	67 
258	79 
259	12 
260	58 
261	51 
262	67 
263	15 
264	32 
265	57 
266	37 
267	19 
268	25 
269	97 
270	108 
271	34 
272	91 
273	43 
274	71 
275	25 
276	42 
277	77 
278	103 
279	84 
280	71 
281	71 
282	12 
283	76 
284	63 
285	61 
286	40 
287	66 
288	32 
289	96 
290	104 
291	30 
292	67 
293	27 
294	31 
295	63 
296	38 
297	88 
298	43 
299	48 
300	94 
301	34 
302	104 
303	21 
304	110 
305	74 
306	88 
307	100 
308	65 
309	74 
310	105 
311	52 
312	69 
313	29 
314	60 
315	72 
316	91 
317	92 
318	68 
319	38 
320	87 
321	8 
322	51 
323	101 
324	69 
325	66 
326	78 
327	49 
328	59 
329	1 
330	82 
331	27 
332	52 
333	95 
334	40 
335	81 
336	41 
337	27 
338	54 
339	110 
340	29 
341	77 
342	10 
343	52 
344	47 
345	5 
346	87 
347	57 
348	104 
349	83 
350	80 
351	69 
352	56 
353	13 
354	81 
355	78 
356	107 
357	38 
358	40 
359	89 
360	104 
361	46 
362	78 
363	61 
364	75 
365	42 
366	13 
367	27 
368	8 
369	52 
370	56 
371	77 
372	60 
373	62 
374	27 
375	44 
376	78 
377	61 
378	34 
379	72 
380	107 
381	69 
382	6 
383	34 
384	32 
385	91 
386	81 
387	17 
388	82 
389	76 
390	20 
391	6 
392	75 
393	62 
394	96 
395	49 
396	74 
397	20 
398	107 
399	103 
400	87 
401	100 
402	103 
403	48 
404	74 
405	17 
406	68 
407	55 
408	25 
409	27 
410	19 
411	49 
412	60 
413	74 
414	78 
415	5 
416	69 
417	78 
418	28 
419	110 
420	36 
421	67 
422	103 
423	95 
424	29 
425	33 
426	8 
427	69 
428	54 
429	11 
430	45 
431	73 
432	28 
433	111 
434	47 
435	59 
436	98 
437	44 
438	69 
439	88 
440	27 
441	78 
442	32 
443	25 
444	15 
445	86 
446	88 
447	27 
448	74 
449	103 
450	76 
451	36 
452	71 
453	41 
454	11 
455	85 
456	32 
