1	77 
2	77 
3	102 
4	52 
5	93 
6	13 
7	13 
8	92 
9	6 
10	98 
11	39 
12	31 
13	98 
14	56 
15	54 
16	3 
17	96 
18	101 
19	70 
20	27 
21	54 
22	106 
23	76 
24	51 
25	62 
26	39 
27	15 
28	31 
29	98 
30	44 
31	34 
32	88 
33	106 
34	57 
35	42 
36	88 
37	75 
38	96 
39	106 
40	77 
41	97 
42	99 
43	27 
44	50 
45	9 
46	52 
47	47 
48	65 
49	71 
50	76 
51	26 
52	105 
53	65 
54	38 
55	25 
56	6 
57	104 
58	50 
59	34 
60	38 
61	74 
62	101 
63	90 
64	75 
65	96 
66	49 
67	36 
68	65 
69	90 
70	68 
71	6 
72	56 
73	40 
74	34 
75	90 
76	48 
77	97 
78	62 
79	18 
80	65 
81	76 
82	72 
83	12 
84	97 
85	87 
86	15 
87	46 
88	1 
89	17 
90	11 
91	85 
92	6 
93	22 
94	98 
95	11 
96	28 
97	80 
98	68 
99	14 
100	97 
101	8 
102	71 
103	87 
104	34 
105	6 
106	91 
107	3 
108	36 
109	47 
110	51 
111	42 
112	43 
113	57 
114	70 
115	36 
116	91 
117	14 
118	30 
119	87 
120	81 
121	28 
122	45 
123	9 
124	79 
125	20 
126	96 
127	75 
128	29 
129	5 
130	99 
131	65 
132	19 
133	64 
134	56 
135	9 
136	57 
137	28 
138	65 
139	65 
140	93 
141	90 
142	85 
143	52 
144	64 
145	49 
146	2 
147	98 
148	23 
149	73 
150	101 
151	68 
152	40 
153	102 
154	89 
155	68 
156	96 
157	36 
158	77 
159	49 
160	58 
161	59 
162	11 
163	61 
164	87 
165	2 
166	29 
167	68 
168	80 
169	3 
170	83 
171	40 
172	18 
173	58 
174	96 
175	89 
176	71 
177	45 
178	74 
179	29 
180	3 
181	91 
182	9 
183	39 
184	39 
185	27 
186	75 
187	72 
188	35 
189	6 
190	68 
191	72 
192	65 
193	68 
194	77 
195	53 
196	63 
197	102 
198	87 
199	70 
200	90 
201	10 
202	1 
203	99 
204	99 
205	92 
206	94 
207	17 
208	10 
209	96 
210	15 
211	90 
212	47 
213	43 
214	70 
215	49 
216	4 
217	58 
218	87 
219	59 
220	15 
221	59 
222	87 
223	91 
224	56 
225	18 
226	11 
227	33 
228	22 
229	2 
230	104 
231	38 
232	97 
233	32 
234	88 
235	87 
236	90 
237	93 
238	58 
239	39 
240	12 
241	28 
242	44 
243	80 
244	1 
245	99 
246	9 
247	103 
248	5 
249	77 
250	102 
251	31 
252	36 
253	15 
254	89 
255	65 
256	45 
257	1 
258	51 
259	25 
260	48 
261	55 
262	19 
263	67 
264	1 
265	61 
266	71 
267	102 
268	86 
269	9 
270	1 
271	11 
272	77 
273	55 
274	91 
275	104 
276	15 
277	45 
278	90 
279	52 
280	43 
281	32 
282	90 
283	68 
284	35 
285	13 
286	58 
287	69 
288	76 
289	30 
