1	72 
2	49 
3	48 
4	19 
5	38 
6	70 
7	98 
8	80 
9	103 
10	21 
11	19 
12	44 
13	103 
14	50 
15	99 
16	87 
17	45 
18	69 
19	105 
20	92 
21	99 
22	100 
23	71 
24	64 
25	107 
26	20 
27	86 
28	91 
29	24 
30	14 
31	46 
32	17 
33	46 
34	17 
35	89 
36	105 
37	23 
38	42 
39	84 
40	39 
41	99 
42	71 
43	23 
44	105 
45	24 
46	77 
47	100 
48	87 
49	104 
50	18 
51	64 
52	10 
53	15 
54	60 
55	64 
56	25 
57	64 
58	4 
59	37 
60	28 
61	99 
62	72 
63	58 
64	87 
65	41 
66	82 
67	89 
68	21 
69	14 
70	82 
71	11 
72	59 
73	43 
74	37 
75	61 
76	67 
77	72 
78	76 
79	101 
80	63 
81	86 
82	38 
83	27 
84	64 
85	100 
86	103 
87	57 
88	50 
89	20 
90	86 
91	86 
92	47 
93	82 
94	99 
95	27 
96	14 
97	52 
98	42 
99	85 
100	45 
101	7 
102	19 
103	47 
104	41 
105	39 
106	50 
107	21 
108	51 
109	53 
110	12 
111	15 
112	86 
113	76 
114	45 
115	29 
116	50 
117	14 
118	7 
119	93 
120	107 
121	66 
122	27 
123	37 
124	64 
125	83 
126	23 
127	39 
128	13 
129	50 
130	81 
131	18 
132	14 
133	17 
134	107 
135	107 
136	44 
137	87 
138	50 
139	91 
140	71 
141	48 
142	15 
143	28 
144	45 
145	94 
146	80 
147	35 
148	98 
149	51 
150	12 
151	35 
152	82 
153	48 
154	21 
155	15 
156	63 
157	60 
158	103 
159	42 
160	55 
161	25 
162	22 
163	71 
164	12 
165	64 
166	48 
167	49 
168	73 
169	50 
170	61 
171	41 
172	8 
173	61 
174	61 
175	36 
176	81 
177	80 
178	107 
179	67 
180	15 
181	60 
182	39 
183	3 
184	71 
185	55 
186	41 
187	61 
188	93 
189	62 
190	51 
191	78 
192	54 
193	66 
194	25 
195	66 
196	100 
197	27 
198	68 
199	48 
200	17 
201	56 
202	99 
203	28 
204	12 
205	98 
206	8 
207	60 
208	9 
209	9 
210	48 
211	63 
212	11 
213	104 
214	94 
215	78 
216	14 
217	4 
218	80 
219	72 
220	20 
221	29 
222	27 
223	7 
224	13 
225	80 
226	89 
227	45 
228	53 
229	75 
230	20 
231	51 
232	107 
233	38 
234	5 
235	7 
236	96 
237	21 
238	11 
239	36 
240	38 
241	91 
242	89 
243	19 
244	102 
245	80 
246	82 
247	71 
248	52 
249	105 
250	42 
251	105 
252	82 
253	87 
254	10 
255	18 
256	20 
257	21 
258	95 
259	61 
260	63 
261	67 
262	63 
263	53 
264	60 
265	80 
266	33 
267	67 
268	101 
269	61 
270	63 
271	13 
272	77 
273	14 
274	98 
275	85 
276	50 
277	54 
278	28 
279	15 
280	51 
281	22 
282	105 
283	80 
284	41 
285	59 
286	95 
287	46 
288	50 
289	20 
290	47 
291	18 
292	16 
293	83 
294	98 
295	71 
296	68 
297	49 
298	94 
299	21 
300	20 
301	20 
302	84 
303	35 
304	55 
305	20 
306	18 
307	35 
308	31 
309	39 
310	60 
311	36 
312	5 
313	64 
314	70 
315	12 
316	34 
317	79 
318	36 
319	85 
320	44 
321	102 
322	51 
323	53 
324	71 
325	62 
326	87 
327	41 
328	44 
329	76 
330	13 
331	71 
332	87 
333	52 
334	66 
335	21 
336	76 
337	7 
338	2 
339	4 
340	97 
341	21 
342	56 
343	39 
344	58 
345	57 
346	13 
347	13 
348	61 
349	6 
350	61 
351	9 
352	40 
353	89 
354	107 
355	20 
356	32 
357	12 
358	97 
359	47 
360	53 
361	13 
362	79 
363	61 
364	61 
365	42 
366	42 
367	22 
368	42 
369	106 
370	96 
371	58 
372	10 
373	88 
374	77 
375	63 
376	20 
377	47 
378	83 
379	39 
380	38 
381	42 
382	91 
383	60 
384	39 
385	44 
386	37 
387	17 
388	77 
389	107 
390	7 
391	52 
392	11 
393	60 
394	43 
395	21 
396	100 
397	69 
398	29 
399	106 
400	13 
401	42 
402	71 
403	84 
404	28 
405	67 
406	11 
407	101 
408	70 
409	11 
410	17 
411	33 
412	107 
413	65 
414	1 
415	15 
416	42 
417	89 
418	64 
419	13 
420	98 
421	17 
422	75 
423	27 
424	89 
425	41 
426	9 
427	85 
428	42 
429	16 
430	55 
431	70 
432	6 
433	23 
434	53 
435	21 
436	58 
437	20 
438	75 
439	62 
440	32 
441	61 
442	65 
443	64 
444	70 
445	45 
446	76 
447	17 
448	35 
449	30 
450	29 
451	59 
452	95 
453	39 
454	64 
455	48 
456	41 
457	64 
458	50 
459	71 
460	27 
461	58 
462	76 
463	106 
464	42 
465	30 
466	46 
467	70 
468	15 
469	47 
470	83 
471	20 
472	83 
473	26 
474	13 
475	20 
476	51 
477	105 
478	60 
479	39 
480	57 
481	48 
482	54 
483	46 
484	2 
485	75 
486	7 
487	89 
488	63 
489	99 
490	77 
491	14 
492	23 
493	93 
494	29 
495	60 
496	42 
497	85 
498	63 
499	50 
500	90 
501	105 
502	89 
503	41 
504	1 
505	29 
506	21 
507	32 
508	41 
509	95 
510	105 
511	62 
512	46 
513	102 
514	12 
515	53 
516	21 
517	79 
518	46 
519	75 
520	13 
521	61 
522	39 
523	1 
524	83 
525	73 
526	23 
527	77 
528	28 
529	97 
530	98 
531	61 
532	53 
533	56 
534	86 
535	24 
536	67 
537	17 
538	41 
539	21 
540	7 
541	42 
542	61 
543	14 
544	59 
545	5 
546	49 
547	77 
548	10 
549	44 
550	65 
551	18 
552	24 
553	10 
554	62 
555	14 
556	82 
557	47 
558	5 
559	23 
560	96 
561	85 
562	52 
563	72 
564	60 
565	77 
566	17 
567	80 
568	107 
569	91 
570	61 
571	63 
572	18 
573	44 
574	36 
575	78 
576	53 
577	97 
578	64 
579	95 
580	46 
581	48 
582	37 
583	67 
584	83 
585	50 
586	105 
587	90 
588	89 
589	41 
590	54 
591	17 
592	84 
593	84 
594	46 
595	63 
596	67 
597	87 
598	65 
599	61 
600	80 
601	62 
602	75 
603	36 
604	75 
605	85 
606	14 
607	7 
608	24 
609	70 
610	69 
611	100 
612	82 
613	35 
614	82 
615	43 
616	36 
617	13 
618	90 
619	38 
620	50 
621	81 
622	5 
623	58 
624	44 
625	77 
626	61 
627	95 
628	53 
629	43 
630	45 
631	48 
632	67 
633	56 
634	61 
635	56 
636	13 
637	14 
638	85 
639	98 
640	21 
641	91 
642	8 
643	20 
644	92 
645	91 
646	47 
647	89 
648	91 
649	57 
650	95 
651	20 
652	20 
653	70 
654	49 
655	101 
656	76 
657	62 
658	7 
659	77 
660	71 
661	54 
662	33 
663	45 
664	50 
665	37 
666	75 
667	51 
668	77 
669	84 
670	71 
671	26 
672	14 
673	18 
674	97 
675	71 
676	18 
677	52 
678	21 
679	87 
680	45 
