1	6 
2	30 
3	11 
4	25 
5	37 
6	11 
7	14 
8	24 
9	35 
10	37 
11	10 
12	35 
13	35 
14	33 
15	22 
16	3 
17	17 
18	1 
19	34 
20	16 
21	19 
22	10 
23	28 
24	7 
25	1 
26	34 
27	4 
28	7 
29	39 
30	13 
31	4 
32	39 
33	20 
34	5 
35	26 
36	33 
37	2 
38	37 
39	18 
40	13 
41	8 
42	14 
43	37 
44	13 
45	19 
46	17 
47	20 
48	22 
49	5 
50	15 
51	16 
52	5 
53	26 
54	12 
55	20 
56	32 
57	31 
58	24 
59	37 
60	12 
61	40 
62	29 
63	16 
64	10 
65	37 
66	22 
67	22 
68	18 
69	32 
70	16 
71	43 
72	43 
73	20 
74	17 
75	42 
76	37 
77	22 
78	17 
79	8 
80	6 
81	19 
82	16 
83	26 
84	4 
85	24 
86	27 
87	17 
88	30 
89	35 
90	21 
91	15 
92	7 
93	3 
94	38 
95	36 
96	4 
97	4 
98	33 
99	23 
100	1 
101	30 
102	22 
103	41 
104	36 
105	29 
106	3 
107	13 
108	34 
109	39 
110	10 
111	15 
112	3 
113	41 
114	10 
115	29 
116	22 
117	20 
118	1 
119	36 
120	19 
121	27 
122	15 
123	38 
124	4 
125	3 
126	42 
127	2 
128	30 
129	8 
130	22 
131	40 
132	16 
133	16 
134	38 
135	36 
136	8 
137	17 
138	16 
139	20 
140	10 
141	39 
142	16 
143	17 
144	20 
145	35 
146	37 
147	18 
148	13 
149	34 
150	44 
151	39 
152	39 
153	37 
154	22 
155	25 
156	4 
157	1 
158	23 
159	30 
160	8 
161	31 
162	13 
163	29 
164	20 
165	41 
166	20 
167	27 
168	19 
169	22 
170	25 
171	10 
172	20 
173	40 
174	31 
175	22 
176	21 
177	20 
178	37 
179	33 
180	21 
181	29 
182	17 
183	33 
184	12 
185	28 
186	42 
187	1 
188	14 
189	37 
190	22 
191	11 
192	28 
193	38 
194	25 
195	34 
196	14 
197	16 
198	22 
199	20 
200	22 
201	29 
202	3 
203	16 
204	37 
205	23 
206	42 
207	39 
208	34 
209	16 
210	19 
211	32 
212	17 
213	16 
214	8 
215	7 
216	14 
217	29 
218	41 
219	34 
220	37 
221	42 
222	22 
223	22 
224	33 
225	8 
226	4 
227	13 
228	9 
229	10 
230	10 
231	13 
232	14 
233	4 
234	35 
235	1 
236	3 
237	2 
238	11 
239	37 
240	35 
241	20 
242	15 
243	30 
244	11 
245	15 
246	3 
247	8 
248	13 
249	22 
250	23 
251	10 
252	12 
253	32 
254	15 
255	1 
256	10 
257	18 
258	13 
259	42 
260	3 
261	38 
262	33 
263	10 
264	30 
265	11 
266	32 
267	37 
268	36 
269	26 
270	30 
271	24 
272	13 
273	12 
