1	25 
2	17 
3	28 
4	41 
5	20 
6	4 
7	12 
8	10 
9	27 
10	30 
11	14 
12	22 
13	24 
14	3 
15	15 
16	15 
17	36 
18	25 
19	18 
20	44 
21	2 
22	12 
23	7 
24	23 
25	41 
26	24 
27	19 
28	19 
29	23 
30	27 
31	1 
32	9 
33	29 
34	4 
35	38 
36	37 
37	34 
38	5 
39	15 
40	40 
41	34 
42	7 
43	14 
44	35 
45	31 
46	20 
47	24 
48	5 
49	22 
50	1 
51	42 
52	35 
53	38 
54	3 
55	7 
56	39 
57	16 
58	36 
59	38 
60	18 
61	40 
62	21 
63	25 
64	30 
65	19 
66	41 
67	28 
68	25 
69	9 
70	4 
71	34 
72	11 
73	27 
74	19 
75	38 
76	35 
77	36 
78	34 
79	13 
80	5 
81	13 
82	10 
83	4 
84	9 
85	17 
86	12 
87	3 
88	14 
89	35 
90	13 
91	30 
92	28 
93	35 
94	43 
95	36 
96	18 
97	31 
98	3 
99	40 
100	29 
101	8 
102	2 
103	38 
104	1 
105	10 
106	17 
107	17 
108	11 
109	24 
110	17 
111	29 
112	8 
113	36 
114	17 
115	2 
116	35 
117	4 
118	11 
119	7 
120	3 
121	13 
122	1 
123	41 
124	21 
125	23 
126	39 
127	20 
128	42 
129	6 
130	1 
131	34 
132	37 
133	10 
134	21 
135	1 
136	9 
137	9 
138	28 
139	16 
140	35 
141	34 
142	38 
143	6 
144	4 
145	41 
146	1 
147	23 
148	39 
149	30 
150	43 
151	30 
152	17 
153	9 
154	34 
155	24 
156	35 
157	5 
158	17 
159	15 
160	5 
161	32 
162	42 
163	7 
164	28 
165	40 
166	15 
167	26 
168	40 
169	42 
170	20 
171	16 
172	2 
173	25 
174	4 
175	13 
176	20 
177	38 
178	22 
179	28 
180	17 
181	26 
182	3 
183	44 
184	30 
185	38 
186	8 
187	1 
188	33 
189	34 
190	21 
191	41 
192	4 
193	29 
194	10 
195	38 
196	6 
197	30 
198	34 
199	21 
200	15 
201	3 
202	6 
203	32 
204	22 
205	21 
206	35 
207	41 
208	5 
209	36 
210	16 
211	44 
212	40 
213	30 
214	24 
215	31 
216	14 
217	44 
218	7 
219	14 
220	35 
221	3 
222	13 
223	33 
224	18 
225	14 
226	25 
227	23 
228	33 
229	12 
230	42 
231	21 
232	9 
233	22 
234	6 
235	11 
236	16 
237	35 
238	19 
239	11 
240	13 
241	39 
242	16 
243	21 
244	8 
245	30 
246	44 
247	18 
248	28 
249	24 
250	11 
251	39 
252	10 
253	10 
254	24 
255	44 
256	5 
257	7 
258	13 
259	18 
260	34 
261	44 
262	32 
263	10 
264	23 
265	43 
266	1 
267	9 
268	25 
269	35 
270	8 
271	44 
272	5 
273	43 
274	9 
275	38 
276	27 
277	6 
278	37 
279	4 
280	43 
281	7 
282	1 
283	15 
284	40 
285	20 
286	25 
287	12 
288	14 
289	17 
290	32 
291	33 
292	1 
293	36 
294	19 
295	8 
296	21 
297	11 
298	13 
299	37 
300	11 
301	32 
302	11 
303	36 
304	8 
305	27 
306	37 
307	21 
308	32 
309	7 
310	32 
311	2 
312	10 
313	25 
314	41 
315	39 
316	26 
317	33 
318	7 
319	3 
320	16 
321	6 
322	2 
323	43 
324	32 
325	26 
326	41 
327	29 
328	20 
329	11 
330	15 
331	7 
332	41 
333	30 
334	23 
335	15 
336	37 
337	31 
338	7 
339	32 
340	2 
341	13 
342	23 
343	19 
344	1 
345	13 
346	29 
347	25 
348	29 
349	23 
350	14 
351	8 
352	42 
353	6 
354	31 
355	35 
356	40 
357	16 
358	32 
359	24 
360	34 
361	23 
362	37 
363	18 
364	5 
365	24 
366	7 
367	18 
368	20 
369	43 
370	7 
371	15 
372	32 
373	39 
374	8 
375	33 
376	27 
377	37 
378	22 
379	27 
380	18 
381	14 
382	42 
383	33 
384	27 
385	33 
386	24 
387	26 
388	29 
389	9 
390	17 
391	35 
392	15 
393	2 
394	27 
395	14 
396	2 
397	2 
398	21 
399	5 
400	26 
401	6 
402	43 
403	12 
404	10 
405	10 
406	5 
407	3 
408	10 
409	21 
410	12 
411	37 
412	29 
413	7 
414	44 
415	20 
416	12 
417	7 
418	4 
419	3 
420	19 
421	43 
422	26 
423	42 
424	7 
425	4 
426	7 
427	35 
428	2 
429	16 
430	44 
431	40 
432	7 
433	33 
434	26 
435	29 
