1	6 
2	2 
3	6 
4	18 
5	39 
6	9 
7	21 
8	2 
9	31 
10	18 
11	21 
12	32 
13	10 
14	39 
15	14 
16	25 
17	29 
18	26 
19	6 
20	16 
21	36 
22	9 
23	20 
24	13 
25	9 
26	19 
27	3 
28	28 
29	15 
30	3 
31	13 
32	27 
33	7 
34	2 
35	3 
36	37 
37	26 
38	15 
39	6 
40	31 
41	29 
42	7 
43	6 
44	8 
45	15 
46	9 
47	7 
48	13 
49	25 
50	28 
51	15 
52	37 
53	25 
54	25 
55	11 
56	29 
57	10 
58	13 
59	22 
60	1 
61	36 
62	1 
63	36 
64	17 
65	21 
66	14 
67	19 
68	9 
69	36 
70	10 
71	27 
72	12 
73	15 
74	15 
75	32 
76	39 
77	32 
78	14 
79	35 
80	18 
81	19 
82	30 
83	14 
84	36 
85	9 
86	34 
87	31 
88	18 
89	29 
90	36 
91	1 
92	39 
93	25 
94	16 
95	18 
96	2 
97	10 
98	19 
99	4 
100	21 
101	8 
102	35 
103	38 
104	11 
105	1 
106	12 
107	35 
108	14 
109	29 
110	38 
111	8 
112	40 
113	16 
114	20 
115	4 
116	20 
117	5 
118	11 
119	18 
120	36 
121	12 
122	23 
123	28 
124	36 
125	41 
126	3 
127	28 
128	31 
129	28 
130	6 
131	5 
132	18 
133	20 
134	39 
135	7 
136	6 
137	14 
138	3 
139	25 
140	22 
141	22 
142	28 
143	22 
144	11 
145	16 
146	21 
147	14 
148	32 
149	27 
150	12 
151	37 
152	19 
153	38 
154	9 
155	36 
156	34 
157	40 
158	6 
159	30 
160	39 
161	14 
162	8 
163	41 
164	37 
165	5 
166	6 
167	28 
168	1 
169	2 
170	29 
171	14 
172	1 
173	38 
174	27 
175	29 
176	25 
177	15 
178	30 
179	34 
180	32 
181	22 
182	22 
183	9 
184	19 
185	41 
186	2 
187	34 
188	39 
189	31 
190	36 
191	33 
192	8 
193	17 
194	7 
195	41 
196	37 
197	31 
198	18 
199	28 
200	33 
201	25 
202	18 
203	8 
204	4 
205	18 
206	9 
207	32 
208	19 
209	32 
210	17 
211	7 
212	19 
213	17 
214	10 
215	13 
216	23 
217	40 
218	34 
219	36 
220	31 
221	33 
222	27 
223	37 
224	4 
225	41 
226	8 
227	23 
228	26 
229	10 
230	22 
231	31 
232	28 
233	9 
234	4 
235	23 
236	22 
237	10 
238	14 
239	35 
240	1 
241	2 
242	29 
243	13 
244	11 
245	14 
246	41 
247	35 
248	8 
249	10 
250	12 
251	26 
252	22 
253	37 
254	24 
255	19 
256	34 
257	3 
258	2 
259	34 
260	35 
261	25 
262	39 
263	26 
264	13 
265	36 
266	15 
267	36 
268	36 
269	39 
270	4 
271	24 
272	16 
273	17 
274	28 
275	32 
276	21 
277	35 
278	12 
279	18 
280	36 
281	3 
282	31 
283	41 
284	21 
285	39 
286	33 
287	9 
288	41 
289	19 
290	36 
291	8 
292	18 
293	37 
294	38 
295	9 
296	22 
297	29 
298	11 
299	18 
300	3 
301	33 
302	3 
303	41 
304	41 
305	9 
306	27 
307	19 
308	22 
309	24 
310	12 
311	39 
312	27 
313	28 
314	34 
315	27 
316	19 
317	23 
318	5 
319	29 
320	16 
321	14 
322	4 
323	15 
324	13 
325	37 
326	1 
327	11 
328	22 
329	22 
330	22 
331	36 
332	26 
333	36 
334	19 
335	36 
336	6 
337	14 
338	32 
339	7 
340	39 
341	18 
342	4 
343	29 
344	7 
345	19 
346	11 
347	37 
348	31 
349	9 
350	31 
351	24 
352	15 
353	1 
354	25 
355	23 
356	29 
357	27 
358	38 
359	32 
360	28 
361	36 
362	7 
363	9 
364	6 
365	19 
366	3 
367	21 
368	10 
369	13 
370	18 
371	25 
372	37 
373	13 
374	3 
375	37 
376	35 
377	19 
378	20 
379	21 
380	5 
381	10 
382	22 
383	8 
384	31 
385	41 
386	15 
387	31 
388	30 
389	21 
390	29 
